0 2 1.0
0 6 -0.8138638834287417
0 7 -0.8138638834287417
0 8 -0.9183673469387755
1 2 -1.0
1 6 0.8138638834287417
1 7 0.8138638834287417
1 8 0.9183673469387755
2 3 1.0
2 6 -1.1178465228290264
2 7 -1.1178465228290269
2 8 -2.6222374266135624
3 3 -1.0
3 6 1.1178465228290264
3 7 1.1178465228290269
3 8 2.6222374266135624
4 4 1.0
4 5 -0.2
5 4 -1.0
5 5 0.2
6 5 1.0
6 6 1.0
6 7 1.0
6 8 1.0
7 5 -1.0
7 6 -1.0
7 7 -1.0
7 8 -1.0
8 0 1.0
9 1 1.0
10 2 1.0
11 6 1.0
11 8 1.0
11 9 -1.0
12 5 1.0
12 7 1.0
12 9 1.0
13 0 -1.0
14 1 -1.0
15 2 -1.0
16 3 -1.0
17 4 -1.0
18 5 -1.0
19 6 -1.0
20 7 -1.0
21 8 -1.0
22 9 -1.0
23 9 1.0
