0 2 1.0
0 6 -0.004605499974705995
0 7 -0.009184517161400174
0 8 -0.013737234089140682
0 9 -0.018263831821559495
0 10 -0.02276448996881303
0 11 -0.027239386702404226
0 12 -0.031688698767780854
0 13 -0.03611260149677092
0 14 -0.040511268821313694
0 15 -0.04488487328566865
0 16 -0.04923358605947653
0 17 -0.05355757695005964
0 18 -0.057857014414871843
0 19 -0.062132065573499984
0 20 -0.06638289622007502
0 21 -0.07060967083524076
0 22 -0.07481255259794987
0 23 -0.07899170339705562
0 24 -0.08314728384335408
0 25 -0.08727945328071403
0 26 -0.09138836979788051
0 27 -0.09547419023933286
0 28 -0.09953707021683905
0 29 -0.1035771641204027
0 30 -0.10759462512890067
0 31 -0.11158960522141356
0 32 -0.11556225518742994
0 33 -0.11951272463821812
0 34 -0.12344116201653005
0 35 -0.12734771460746014
0 36 -0.1312325285489179
0 37 -0.13509574884134393
0 38 -0.1389375193581442
0 39 -0.14275798285554492
0 40 -0.146557280982542
0 41 -0.1503355542908649
0 42 -0.15409294224422068
0 43 -0.15782958322871457
0 44 -0.16154561456135444
0 45 -0.16524117250034098
0 46 -0.16891639225378005
0 47 -0.17257140798952073
0 48 -0.17620635284372743
0 49 -0.17982135893008525
0 50 -0.18341655734894072
0 51 -0.18699207819601493
0 52 -0.1905480505712493
0 53 -0.19408460258746937
0 54 -0.19760186137930646
0 55 -0.20109995311105408
0 56 -0.2045790029856803
0 57 -0.20803913525318643
0 58 -0.21148047321851057
0 59 -0.21490313925021517
0 60 -0.2183072547880816
0 61 -0.221692940351649
0 62 -0.2250603155477174
0 63 -0.22840949907858032
0 64 -0.23174060874989197
0 65 -0.23505376147790433
0 66 -0.23834907329766533
0 67 -0.24162665937040714
0 68 -0.24488663399083732
0 69 -0.24812911059519185
0 70 -0.25135420176787465
0 71 -0.25456201924895666
0 72 -0.2577526739421233
0 73 -0.26092627592061723
0 74 -0.2640829344352795
0 75 -0.2672227579210613
0 76 -0.27034585400440175
0 77 -0.2734523295095693
0 78 -0.2765422904657837
0 79 -0.27961584211413365
0 80 -0.28267308891409015
0 81 -0.2857141345501588
0 82 -0.288739081938416
0 83 -0.2917480332328818
0 84 -0.29474108983215963
0 85 -0.2977183523857437
0 86 -0.30067992080049266
0 87 -0.30362589424657865
0 88 -0.3065563711640233
0 89 -0.3094714492685345
0 90 -0.3123712255576542
0 91 -0.3152557963170768
0 92 -0.31812525712610895
0 93 -0.3209797028639918
0 94 -0.3238192277158699
0 95 -0.32664392517802987
0 96 -0.3294538880640355
0 97 -0.33224920851032747
0 98 -0.3350299779818393
0 99 -0.3377962872779222
0 100 -0.34054822653728933
0 101 -0.3432858852439575
0 102 -0.3460093522324132
0 103 -0.34871871569312807
0 104 -0.3514140631779171
0 105 -0.35409548160522775
0 106 -0.3567630572650403
0 107 -0.3594168758245666
0 108 -0.35999999999999976
1 2 -1.0
1 6 0.004605499974705995
1 7 0.009184517161400174
1 8 0.013737234089140682
1 9 0.018263831821559495
1 10 0.02276448996881303
1 11 0.027239386702404226
1 12 0.031688698767780854
1 13 0.03611260149677092
1 14 0.040511268821313694
1 15 0.04488487328566865
1 16 0.04923358605947653
1 17 0.05355757695005964
1 18 0.057857014414871843
1 19 0.062132065573499984
1 20 0.06638289622007502
1 21 0.07060967083524076
1 22 0.07481255259794987
1 23 0.07899170339705562
1 24 0.08314728384335408
1 25 0.08727945328071403
1 26 0.09138836979788051
1 27 0.09547419023933286
1 28 0.09953707021683905
1 29 0.1035771641204027
1 30 0.10759462512890067
1 31 0.11158960522141356
1 32 0.11556225518742994
1 33 0.11951272463821812
1 34 0.12344116201653005
1 35 0.12734771460746014
1 36 0.1312325285489179
1 37 0.13509574884134393
1 38 0.1389375193581442
1 39 0.14275798285554492
1 40 0.146557280982542
1 41 0.1503355542908649
1 42 0.15409294224422068
1 43 0.15782958322871457
1 44 0.16154561456135444
1 45 0.16524117250034098
1 46 0.16891639225378005
1 47 0.17257140798952073
1 48 0.17620635284372743
1 49 0.17982135893008525
1 50 0.18341655734894072
1 51 0.18699207819601493
1 52 0.1905480505712493
1 53 0.19408460258746937
1 54 0.19760186137930646
1 55 0.20109995311105408
1 56 0.2045790029856803
1 57 0.20803913525318643
1 58 0.21148047321851057
1 59 0.21490313925021517
1 60 0.2183072547880816
1 61 0.221692940351649
1 62 0.2250603155477174
1 63 0.22840949907858032
1 64 0.23174060874989197
1 65 0.23505376147790433
1 66 0.23834907329766533
1 67 0.24162665937040714
1 68 0.24488663399083732
1 69 0.24812911059519185
1 70 0.25135420176787465
1 71 0.25456201924895666
1 72 0.2577526739421233
1 73 0.26092627592061723
1 74 0.2640829344352795
1 75 0.2672227579210613
1 76 0.27034585400440175
1 77 0.2734523295095693
1 78 0.2765422904657837
1 79 0.27961584211413365
1 80 0.28267308891409015
1 81 0.2857141345501588
1 82 0.288739081938416
1 83 0.2917480332328818
1 84 0.29474108983215963
1 85 0.2977183523857437
1 86 0.30067992080049266
1 87 0.30362589424657865
1 88 0.3065563711640233
1 89 0.3094714492685345
1 90 0.3123712255576542
1 91 0.3152557963170768
1 92 0.31812525712610895
1 93 0.3209797028639918
1 94 0.3238192277158699
1 95 0.32664392517802987
1 96 0.3294538880640355
1 97 0.33224920851032747
1 98 0.3350299779818393
1 99 0.3377962872779222
1 100 0.34054822653728933
1 101 0.3432858852439575
1 102 0.3460093522324132
1 103 0.34871871569312807
1 104 0.3514140631779171
1 105 0.35409548160522775
1 106 0.3567630572650403
1 107 0.3594168758245666
1 108 0.35999999999999976
2 3 1.0
2 6 -0.02309734623874655
2 7 -0.04623135914465199
2 8 -0.06939203871651951
2 9 -0.09257938495635416
2 10 -0.11579339786172456
