0 2 1.0
0 6 -0.1395865737749234
0 7 -0.25564481386826765
0 8 -0.35277748333223996
0 9 -0.43457024584603887
0 10 -0.5038406160172358
0 11 -0.5628204065750694
0 12 -0.6132908391179371
0 13 -0.6566835799502848
0 14 -0.694156987754473
0 15 -0.7266541500254728
0 16 -0.7549474155565054
0 17 -0.7796728257429284
0 18 -0.8013569275926444
0 19 -0.8204377961916494
0 20 -0.8372816233754795
0 21 -0.8521958877202911
0 22 -0.8654398710665568
0 23 -0.8772331025249666
0 24 -0.887762174013269
0 25 -0.897186268924036
0 26 -0.9056416683277438
0 27 -0.9132454405659539
0 28 -0.918367346939
1 2 -1.0
1 6 0.1395865737749234
1 7 0.25564481386826765
1 8 0.35277748333223996
1 9 0.43457024584603887
1 10 0.5038406160172358
1 11 0.5628204065750694
1 12 0.6132908391179371
1 13 0.6566835799502848
1 14 0.694156987754473
1 15 0.7266541500254728
1 16 0.7549474155565054
1 17 0.7796728257429284
1 18 0.8013569275926444
1 19 0.8204377961916494
1 20 0.8372816233754795
1 21 0.8521958877202911
1 22 0.8654398710665568
1 23 0.8772331025249666
1 24 0.887762174013269
1 25 0.897186268924036
1 26 0.9056416683277438
1 27 0.9132454405659539
1 28 0.918367346939
2 3 1.0
2 6 -0.07696863418943077
2 7 -0.15797060184637146
2 8 -0.24190590295271275
2 9 -0.32877453749330454
2 10 -0.41857650545539016
2 11 -0.5113118068281594
2 12 -0.606980441602421
2 13 -0.7055824097703038
2 14 -0.8071177113250427
2 15 -0.9115863462607852
2 16 -1.0189883145724754
2 17 -1.1293236162556948
2 18 -1.2425922513066032
2 19 -1.3587942197218066
2 20 -1.4779295214983188
2 21 -1.5999981566335402
2 22 -1.7250001251251215
2 23 -1.8529354269709852
2 24 -1.9838040621693214
2 25 -2.1176060307185054
2 26 -2.2543413326170363
2 27 -2.3940099678636315
2 28 -2.500589599966002
3 3 -1.0
3 6 0.07696863418943077
3 7 0.15797060184637146
3 8 0.24190590295271275
3 9 0.32877453749330454
3 10 0.41857650545539016
3 11 0.5113118068281594
3 12 0.606980441602421
3 13 0.7055824097703038
3 14 0.8071177113250427
3 15 0.9115863462607852
3 16 1.0189883145724754
3 17 1.1293236162556948
3 18 1.2425922513066032
3 19 1.3587942197218066
3 20 1.4779295214983188
3 21 1.5999981566335402
3 22 1.7250001251251215
3 23 1.8529354269709852
3 24 1.9838040621693214
3 25 2.1176060307185054
3 26 2.2543413326170363
3 27 2.3940099678636315
3 28 2.500589599966002
4 4 1.0
4 5 -0.0011
5 4 -1.0
5 5 0.0011
6 5 1.0
6 6 1.0
6 7 1.0
6 8 1.0
6 9 1.0
6 10 1.0
6 11 1.0
6 12 1.0
6 13 1.0
6 14 1.0
6 15 1.0
6 16 1.0
6 17 1.0
6 18 1.0
6 19 1.0
6 20 1.0
6 21 1.0
6 22 1.0
6 23 1.0
6 24 1.0
6 25 1.0
6 26 1.0
6 27 1.0
6 28 1.0
7 5 -1.0
7 6 -1.0
7 7 -1.0
7 8 -1.0
7 9 -1.0
7 10 -1.0
7 11 -1.0
7 12 -1.0
7 13 -1.0
7 14 -1.0
7 15 -1.0
7 16 -1.0
7 17 -1.0
7 18 -1.0
7 19 -1.0
7 20 -1.0
7 21 -1.0
7 22 -1.0
7 23 -1.0
7 24 -1.0
7 25 -1.0
7 26 -1.0
7 27 -1.0
7 28 -1.0
8 2 1.0
9 0 1.0
10 1 1.0
11 22 1.0
11 23 1.0
11 24 1.0
11 25 1.0
11 26 1.0
11 27 1.0
11 28 1.0
11 29 -1.0
12 5 1.0
12 6 1.0
12 7 1.0
12 8 1.0
12 9 1.0
12 10 1.0
12 11 1.0
12 12 1.0
12 13 1.0
12 14 1.0
12 15 1.0
12 16 1.0
12 17 1.0
12 18 1.0
12 19 1.0
12 20 1.0
12 29 1.0
13 14 1.0
13 15 1.0
13 16 1.0
13 17 1.0
13 18 1.0
13 19 1.0
13 20 1.0
13 21 1.0
13 22 1.0
13 23 1.0
13 24 1.0
13 25 1.0
13 26 1.0
13 27 1.0
13 28 1.0
13 30 -1.0
14 5 1.0
14 6 1.0
14 7 1.0
14 8 1.0
14 9 1.0
14 10 1.0
14 11 1.0
14 12 1.0
14 30 1.0
15 10 1.0
15 11 1.0
15 12 1.0
15 13 1.0
15 14 1.0
15 15 1.0
15 16 1.0
15 26 1.0
15 27 1.0
15 28 1.0
15 31 -1.0
16 5 1.0
16 6 1.0
16 7 1.0
16 8 1.0
16 18 1.0
16 19 1.0
16 20 1.0
16 21 1.0
16 22 1.0
16 23 1.0
16 24 1.0
16 31 1.0
17 8 1.0
17 9 1.0
17 10 1.0
17 16 1.0
17 17 1.0
17 18 1.0
17 24 1.0
17 25 1.0
17 26 1.0
17 32 -1.0
18 5 1.0
18 6 1.0
18 12 1.0
18 13 1.0
18 14 1.0
18 20 1.0
18 21 1.0
18 22 1.0
18 28 1.0
18 32 1.0
19 7 1.0
19 11 1.0
19 15 1.0
19 19 1.0
19 23 1.0
19 27 1.0
19 28 1.0
19 33 -1.0
20 5 1.0
20 9 1.0
20 13 1.0
20 17 1.0
20 21 1.0
20 25 1.0
20 33 1.0
21 0 -1.0
22 1 -1.0
23 2 -1.0
24 3 -1.0
25 4 -1.0
26 5 -1.0
27 6 -1.0
28 7 -1.0
