0 2 1.0
0 6 -0.49
0 7 -0.71
0 8 -0.8
1 2 -1.0
1 6 0.49
1 7 0.71
1 8 0.8
2 3 1.0
2 6 -0.75
2 7 -1.68
2 8 -2.52
3 3 -1.0
3 6 0.75
3 7 1.68
3 8 2.52
4 4 1.0
4 5 -0.05
5 4 -1.0
5 5 0.05
6 5 1.0
6 6 1.0
6 7 1.0
6 8 1.0
7 5 -1.0
7 6 -1.0
7 7 -1.0
7 8 -1.0
8 0 1.0
8 14 -40.01
8 15 -80.03
8 16 -100.0
9 0 -1.0
9 14 40.01
9 15 80.03
9 16 100.0
10 11 1.0
10 13 -300.2
11 11 -1.0
11 13 300.2
12 12 1.0
12 14 -2101.4
12 15 -9306.2
12 16 -15300.2
13 12 -1.0
13 14 2101.4
13 15 9306.2
13 16 15300.2
14 13 1.0
14 14 1.0
14 15 1.0
14 16 1.0
15 13 -1.0
15 14 -1.0
15 15 -1.0
15 16 -1.0
16 1 1.0
16 22 -56.59
16 23 -100.0
17 1 -1.0
17 22 56.59
17 23 100.0
18 19 1.0
18 21 -300.2
19 19 -1.0
19 21 300.2
20 20 1.0
20 22 -2101.4
20 23 -7628.76
21 20 -1.0
21 22 2101.4
21 23 7628.76
22 21 1.0
22 22 1.0
22 23 1.0
23 21 -1.0
23 22 -1.0
23 23 -1.0
24 2 1.0
24 28 -0.8
25 2 -1.0
25 28 0.8
26 25 1.0
26 27 -300.2
27 25 -1.0
27 27 300.2
28 26 1.0
28 28 -316.3
29 26 -1.0
29 28 316.3
30 27 1.0
30 28 1.0
31 27 -1.0
31 28 -1.0
32 0 1.0
32 29 -100.0
32 30 -0.01
32 33 -100.0
32 34 -100.0
32 35 -0.01
32 36 -100.0
33 0 -1.0
33 29 100.0
33 30 0.01
33 33 100.0
33 34 100.0
33 35 0.01
33 36 100.0
34 2 1.0
34 29 -0.0
34 30 -0.8
34 31 -0.8
34 34 -0.8
34 35 -0.8
34 36 -0.0
35 2 -1.0
35 29 0.0
35 30 0.8
35 31 0.8
35 34 0.8
35 35 0.8
35 36 0.0
36 29 -3.06
36 33 -3.06
36 38 1.0
37 29 3.06
37 33 3.06
37 38 -1.0
38 30 -9.62
38 31 -9.62
38 34 -5.74
38 35 -8.87
38 36 -8.37
38 39 1.0
39 30 9.62
39 31 9.62
39 34 5.74
39 35 8.87
39 36 8.37
39 39 -1.0
40 29 1.0
40 30 1.0
40 31 1.0
40 32 1.0
40 33 1.0
40 34 1.0
40 35 1.0
40 36 1.0
41 29 -1.0
41 30 -1.0
41 31 -1.0
41 32 -1.0
41 33 -1.0
41 34 -1.0
41 35 -1.0
41 36 -1.0
42 1 1.0
42 40 -100.0
42 41 -0.01
42 44 -100.0
42 45 -100.0
42 46 -0.01
42 47 -100.0
43 1 -1.0
43 40 100.0
43 41 0.01
43 44 100.0
43 45 100.0
43 46 0.01
43 47 100.0
44 2 1.0
44 40 -0.0
44 41 -0.8
44 42 -0.8
44 45 -0.8
44 46 -0.8
44 47 -0.0
45 2 -1.0
45 40 0.0
45 41 0.8
45 42 0.8
45 45 0.8
45 46 0.8
45 47 0.0
46 40 -7.93
46 44 -7.93
46 49 1.0
47 40 7.93
47 44 7.93
47 49 -1.0
48 41 -9.81
48 42 -9.81
48 43 -9.81
48 45 -1.85
48 46 -7.3
48 47 -8.31
48 50 1.0
49 41 9.81
49 42 9.81
49 43 9.81
49 45 1.85
49 46 7.3
49 47 8.31
49 50 -1.0
50 40 1.0
50 41 1.0
50 42 1.0
50 43 1.0
50 44 1.0
50 45 1.0
50 46 1.0
50 47 1.0
51 40 -1.0
51 41 -1.0
51 42 -1.0
51 43 -1.0
51 44 -1.0
51 45 -1.0
51 46 -1.0
51 47 -1.0
52 2 1.0
53 0 1.0
54 1 1.0
55 8 1.0
55 9 -1.0
56 5 1.0
56 6 1.0
56 9 1.0
57 7 1.0
57 8 1.0
57 10 -1.0
58 5 1.0
58 10 1.0
59 16 1.0
59 17 -1.0
60 13 1.0
60 14 1.0
60 17 1.0
61 15 1.0
61 16 1.0
61 18 -1.0
62 13 1.0
62 18 1.0
63 23 1.0
63 24 -1.0
64 21 1.0
64 24 1.0
65 34 1.0
65 35 1.0
65 36 1.0
65 37 -1.0
66 29 1.0
66 30 1.0
66 31 1.0
66 32 1.0
66 33 1.0
66 37 1.0
67 45 1.0
67 46 1.0
67 47 1.0
67 48 -1.0
68 40 1.0
68 41 1.0
68 42 1.0
68 43 1.0
68 44 1.0
68 48 1.0
69 0 -1.0
70 1 -1.0
71 2 -1.0
72 3 -1.0
73 4 -1.0
74 5 -1.0
75 6 -1.0
76 7 -1.0
77 8 -1.0
78 11 -1.0
79 12 -1.0
80 13 -1.0
81 14 -1.0
82 15 -1.0
83 16 -1.0
84 19 -1.0
85 20 -1.0
86 21 -1.0
87 22 -1.0
88 23 -1.0
89 25 -1.0
90 26 -1.0
91 27 -1.0
92 28 -1.0
93 29 -1.0
94 30 -1.0
95 31 -1.0
96 32 -1.0
97 33 -1.0
98 34 -1.0
99 35 -1.0
100 36 -1.0
101 38 -1.0
102 39 -1.0
103 40 -1.0
104 41 -1.0
105 42 -1.0
106 43 -1.0
107 44 -1.0
108 45 -1.0
109 46 -1.0
110 47 -1.0
111 49 -1.0
112 50 -1.0
113 9 -1.0
114 9 1.0
115 10 -1.0
116 10 1.0
117 17 -1.0
118 17 1.0
119 18 -1.0
120 18 1.0
121 24 -1.0
122 24 1.0
123 37 -1.0
124 37 1.0
125 48 -1.0
126 48 1.0
