0 2 1.0
0 6 -0.92
1 2 -1.0
1 6 0.92
2 3 1.0
2 6 -4.0
3 3 -1.0
3 6 4.0
4 4 1.0
4 5 -2.0
5 4 -1.0
5 5 2.0
6 5 1.0
6 6 1.0
7 5 -1.0
7 6 -1.0
8 0 1.0
8 14 -100.0
8 16 -100.0
8 17 -100.0
9 0 -1.0
9 14 100.0
9 16 100.0
9 17 100.0
10 2 1.0
10 15 -0.92
10 17 -0.92
10 18 -0.92
11 2 -1.0
11 15 0.92
11 17 0.92
11 18 0.92
12 17 -91.84
12 20 1.0
13 17 91.84
13 20 -1.0
14 21 1.0
15 21 -1.0
16 13 1.0
16 14 1.0
16 15 1.0
16 16 1.0
16 17 1.0
16 18 1.0
17 13 -1.0
17 14 -1.0
17 15 -1.0
17 16 -1.0
17 17 -1.0
17 18 -1.0
18 1 1.0
18 23 -100.0
18 25 -100.0
18 26 -100.0
19 1 -1.0
19 23 100.0
19 25 100.0
19 26 100.0
20 2 1.0
20 24 -0.92
20 26 -0.92
20 27 -0.92
21 2 -1.0
21 24 0.92
21 26 0.92
21 27 0.92
22 26 -91.84
22 29 1.0
23 26 91.84
23 29 -1.0
24 30 1.0
25 30 -1.0
26 22 1.0
26 23 1.0
26 24 1.0
26 25 1.0
26 26 1.0
26 27 1.0
27 22 -1.0
27 23 -1.0
27 24 -1.0
27 25 -1.0
27 26 -1.0
27 27 -1.0
28 2 1.0
29 0 1.0
30 1 1.0
31 0 350.0
31 7 1.0
31 8 -1.0
32 1 275.0
32 9 1.0
32 10 -1.0
33 2 21809.92
33 11 1.0
33 12 -1.0
34 16 1.0
34 17 1.0
34 18 1.0
34 19 -1.0
35 13 1.0
35 14 1.0
35 15 1.0
35 19 1.0
36 25 1.0
36 26 1.0
36 27 1.0
36 28 -1.0
37 22 1.0
37 23 1.0
37 24 1.0
37 28 1.0
38 0 -1.0
39 1 -1.0
40 2 -1.0
41 3 -1.0
42 4 -1.0
43 5 -1.0
44 6 -1.0
45 7 -1.0
46 8 -1.0
47 9 -1.0
48 10 -1.0
49 11 -1.0
50 12 -1.0
51 13 -1.0
52 14 -1.0
53 15 -1.0
54 16 -1.0
55 17 -1.0
56 18 -1.0
57 20 -1.0
58 21 -1.0
59 22 -1.0
60 23 -1.0
61 24 -1.0
62 25 -1.0
63 26 -1.0
64 27 -1.0
65 29 -1.0
66 30 -1.0
67 19 -1.0
68 19 1.0
69 28 -1.0
70 28 1.0
