0 2 1.0
0 6 -0.92
1 2 -1.0
1 6 0.92
2 3 1.0
2 6 -4.0
3 3 -1.0
3 6 4.0
4 4 1.0
4 5 -2.0
5 4 -1.0
5 5 2.0
6 5 1.0
6 6 1.0
7 5 -1.0
7 6 -1.0
8 0 1.0
8 10 -100.0
9 0 -1.0
9 10 100.0
10 7 1.0
10 9 -10000.0
11 7 -1.0
11 9 10000.0
12 8 1.0
12 10 -25000.0
13 8 -1.0
13 10 25000.0
14 9 1.0
14 10 1.0
15 9 -1.0
15 10 -1.0
16 1 1.0
16 14 -100.0
17 1 -1.0
17 14 100.0
18 11 1.0
18 13 -10000.0
19 11 -1.0
19 13 10000.0
20 12 1.0
20 14 -17500.0
21 12 -1.0
21 14 17500.0
22 13 1.0
22 14 1.0
23 13 -1.0
23 14 -1.0
24 2 1.0
24 18 -0.92
25 2 -1.0
25 18 0.92
26 15 1.0
26 17 -10000.0
27 15 -1.0
27 17 10000.0
28 16 1.0
28 18 -10021.08
29 16 -1.0
29 18 10021.08
30 17 1.0
30 18 1.0
31 17 -1.0
31 18 -1.0
32 0 1.0
32 19 -100.0
32 20 -0.01
32 23 -100.0
32 24 -100.0
32 25 -0.01
32 26 -100.0
33 0 -1.0
33 19 100.0
33 20 0.01
33 23 100.0
33 24 100.0
33 25 0.01
33 26 100.0
34 2 1.0
34 19 -0.0
34 20 -0.92
34 21 -0.92
34 24 -0.92
34 25 -0.92
34 26 -0.0
35 2 -1.0
35 19 0.0
35 20 0.92
35 21 0.92
35 24 0.92
35 25 0.92
35 26 0.0
36 19 -2.78
36 23 -2.78
36 28 1.0
37 19 2.78
37 23 2.78
37 28 -1.0
38 20 -9.57
38 21 -9.57
38 24 -5.12
38 25 -8.71
38 26 -8.13
38 29 1.0
39 20 9.57
39 21 9.57
39 24 5.12
39 25 8.71
39 26 8.13
39 29 -1.0
40 19 1.0
40 20 1.0
40 21 1.0
40 22 1.0
40 23 1.0
40 24 1.0
40 25 1.0
40 26 1.0
41 19 -1.0
41 20 -1.0
41 21 -1.0
41 22 -1.0
41 23 -1.0
41 24 -1.0
41 25 -1.0
41 26 -1.0
42 1 1.0
42 30 -100.0
42 31 -0.01
42 34 -100.0
42 35 -100.0
42 36 -0.01
42 37 -100.0
43 1 -1.0
43 30 100.0
43 31 0.01
43 34 100.0
43 35 100.0
43 36 0.01
43 37 100.0
44 2 1.0
44 30 -0.0
44 31 -0.92
44 32 -0.92
44 35 -0.92
44 36 -0.92
44 37 -0.0
45 2 -1.0
45 30 0.0
45 31 0.92
45 32 0.92
45 35 0.92
45 36 0.92
45 37 0.0
46 30 -7.63
46 34 -7.63
46 39 1.0
47 30 7.63
47 34 7.63
47 39 -1.0
48 31 -9.78
48 32 -9.78
48 33 -9.78
48 35 -0.67
48 36 -6.91
48 37 -8.06
48 40 1.0
49 31 9.78
49 32 9.78
49 33 9.78
49 35 0.67
49 36 6.91
49 37 8.06
49 40 -1.0
50 30 1.0
50 31 1.0
50 32 1.0
50 33 1.0
50 34 1.0
50 35 1.0
50 36 1.0
50 37 1.0
51 30 -1.0
51 31 -1.0
51 32 -1.0
51 33 -1.0
51 34 -1.0
51 35 -1.0
51 36 -1.0
51 37 -1.0
52 2 1.0
53 0 1.0
54 1 1.0
55 24 1.0
55 25 1.0
55 26 1.0
55 27 -1.0
56 19 1.0
56 20 1.0
56 21 1.0
56 22 1.0
56 23 1.0
56 27 1.0
57 35 1.0
57 36 1.0
57 37 1.0
57 38 -1.0
58 30 1.0
58 31 1.0
58 32 1.0
58 33 1.0
58 34 1.0
58 38 1.0
59 0 -1.0
60 1 -1.0
61 2 -1.0
62 3 -1.0
63 4 -1.0
64 5 -1.0
65 6 -1.0
66 7 -1.0
67 8 -1.0
68 9 -1.0
69 10 -1.0
70 11 -1.0
71 12 -1.0
72 13 -1.0
73 14 -1.0
74 15 -1.0
75 16 -1.0
76 17 -1.0
77 18 -1.0
78 19 -1.0
79 20 -1.0
80 21 -1.0
81 22 -1.0
82 23 -1.0
83 24 -1.0
84 25 -1.0
85 26 -1.0
86 28 -1.0
87 29 -1.0
88 30 -1.0
89 31 -1.0
90 32 -1.0
91 33 -1.0
92 34 -1.0
93 35 -1.0
94 36 -1.0
95 37 -1.0
96 39 -1.0
97 40 -1.0
98 27 -1.0
99 27 1.0
100 38 -1.0
101 38 1.0
