0 2 1.0
0 6 -0.27
0 7 -0.36
1 2 -1.0
1 6 0.27
1 7 0.36
2 3 1.0
2 6 -1.65
2 7 -2.55
3 3 -1.0
3 6 1.65
3 7 2.55
4 4 1.0
4 5 -0.05
5 4 -1.0
5 5 0.05
6 5 1.0
6 6 1.0
6 7 1.0
7 5 -1.0
7 6 -1.0
7 7 -1.0
8 0 1.0
8 12 -40.0
8 13 -80.0
8 14 -100.0
9 0 -1.0
9 12 40.0
9 13 80.0
9 14 100.0
10 9 1.0
10 11 -300.0
11 9 -1.0
11 11 300.0
12 10 1.0
12 12 -2100.0
12 13 -9300.0
12 14 -15300.0
13 10 -1.0
13 12 2100.0
13 13 9300.0
13 14 15300.0
14 11 1.0
14 12 1.0
14 13 1.0
14 14 1.0
15 11 -1.0
15 12 -1.0
15 13 -1.0
15 14 -1.0
16 1 1.0
16 20 -56.57
16 21 -100.0
17 1 -1.0
17 20 56.57
17 21 100.0
18 17 1.0
18 19 -300.0
19 17 -1.0
19 19 300.0
20 18 1.0
20 20 -2100.0
20 21 -7627.92
21 18 -1.0
21 20 2100.0
21 21 7627.92
22 19 1.0
22 20 1.0
22 21 1.0
23 19 -1.0
23 20 -1.0
23 21 -1.0
24 2 1.0
24 26 -0.36
25 2 -1.0
25 26 0.36
26 23 1.0
26 25 -300.0
27 23 -1.0
27 25 300.0
28 24 1.0
28 26 -303.24
29 24 -1.0
29 26 303.24
30 25 1.0
30 26 1.0
31 25 -1.0
31 26 -1.0
32 0 1.0
32 27 -100.0
32 28 -0.0
32 31 -100.0
32 32 -100.0
32 33 -0.0
32 34 -100.0
33 0 -1.0
33 27 100.0
33 28 0.0
33 31 100.0
33 32 100.0
33 33 0.0
33 34 100.0
34 2 1.0
34 27 -0.0
34 28 -0.36
34 29 -0.36
34 32 -0.36
34 33 -0.36
34 34 -0.0
35 2 -1.0
35 27 0.0
35 28 0.36
35 29 0.36
35 32 0.36
35 33 0.36
35 34 0.0
36 27 -7.98
36 31 -7.98
36 36 1.0
37 27 7.98
37 31 7.98
37 36 -1.0
38 28 -9.32
38 29 -9.32
38 30 -9.32
38 32 -7.75
38 33 -9.1
38 34 -8.65
38 37 1.0
39 28 9.32
39 29 9.32
39 30 9.32
39 32 7.75
39 33 9.1
39 34 8.65
39 37 -1.0
40 27 1.0
40 28 1.0
40 29 1.0
40 30 1.0
40 31 1.0
40 32 1.0
40 33 1.0
40 34 1.0
41 27 -1.0
41 28 -1.0
41 29 -1.0
41 30 -1.0
41 31 -1.0
41 32 -1.0
41 33 -1.0
41 34 -1.0
42 1 1.0
42 38 -100.0
42 39 -0.0
42 42 -100.0
42 43 -100.0
42 44 -0.0
42 45 -100.0
43 1 -1.0
43 38 100.0
43 39 0.0
43 42 100.0
43 43 100.0
43 44 0.0
43 45 100.0
44 2 1.0
44 38 -0.0
44 39 -0.36
44 40 -0.36
44 43 -0.36
44 44 -0.36
44 45 -0.0
45 2 -1.0
45 38 0.0
45 39 0.36
45 40 0.36
45 43 0.36
45 44 0.36
45 45 0.0
46 38 -8.09
46 42 -8.09
46 47 1.0
47 38 8.09
47 42 8.09
47 47 -1.0
48 39 -9.66
48 40 -9.66
48 41 -9.66
48 43 -6.18
48 44 -8.99
48 45 -8.54
48 48 1.0
49 39 9.66
49 40 9.66
49 41 9.66
49 43 6.18
49 44 8.99
49 45 8.54
49 48 -1.0
50 38 1.0
50 39 1.0
50 40 1.0
50 41 1.0
50 42 1.0
50 43 1.0
50 44 1.0
50 45 1.0
51 38 -1.0
51 39 -1.0
51 40 -1.0
51 41 -1.0
51 42 -1.0
51 43 -1.0
51 44 -1.0
51 45 -1.0
52 2 1.0
53 0 1.0
54 1 1.0
55 7 1.0
55 8 -1.0
56 5 1.0
56 8 1.0
57 14 1.0
57 15 -1.0
58 11 1.0
58 12 1.0
58 15 1.0
59 13 1.0
59 14 1.0
59 16 -1.0
60 11 1.0
60 16 1.0
61 21 1.0
61 22 -1.0
62 19 1.0
62 22 1.0
63 32 1.0
63 33 1.0
63 34 1.0
63 35 -1.0
64 27 1.0
64 28 1.0
64 29 1.0
64 30 1.0
64 31 1.0
64 35 1.0
65 43 1.0
65 44 1.0
65 45 1.0
65 46 -1.0
66 38 1.0
66 39 1.0
66 40 1.0
66 41 1.0
66 42 1.0
66 46 1.0
67 0 -1.0
68 1 -1.0
69 2 -1.0
70 3 -1.0
71 4 -1.0
72 5 -1.0
73 6 -1.0
74 7 -1.0
75 9 -1.0
76 10 -1.0
77 11 -1.0
78 12 -1.0
79 13 -1.0
80 14 -1.0
81 17 -1.0
82 18 -1.0
83 19 -1.0
84 20 -1.0
85 21 -1.0
86 23 -1.0
87 24 -1.0
88 25 -1.0
89 26 -1.0
90 27 -1.0
91 28 -1.0
92 29 -1.0
93 30 -1.0
94 31 -1.0
95 32 -1.0
96 33 -1.0
97 34 -1.0
98 36 -1.0
99 37 -1.0
100 38 -1.0
101 39 -1.0
102 40 -1.0
103 41 -1.0
104 42 -1.0
105 43 -1.0
106 44 -1.0
107 45 -1.0
108 47 -1.0
109 48 -1.0
110 8 -1.0
111 8 1.0
112 15 -1.0
113 15 1.0
114 16 -1.0
115 16 1.0
116 22 -1.0
117 22 1.0
118 35 -1.0
119 35 1.0
120 46 -1.0
121 46 1.0
