0 0 -1.01
0 1 0.0
0 2 0.0
0 3 0.0
0 4 0.0
0 5 0.0
0 6 0.0
0 7 0.0
0 8 0.0
1 0 0.0
1 1 -0.81
1 2 0.0
1 3 0.0
1 4 0.0
1 5 0.0
1 6 0.0
1 7 0.0
1 8 0.0
2 0 0.0
2 1 0.0
2 2 -1.75
2 3 0.0
2 4 0.0
2 5 0.0
2 6 0.0
2 7 0.0
2 8 0.0
3 0 0.0
3 1 0.0
3 2 0.0
3 3 -1.28
3 4 0.0
3 5 0.0
3 6 0.0
3 7 0.0
3 8 0.0
4 0 0.0
4 1 0.0
4 2 0.0
4 3 0.0
4 4 -1.91
4 5 0.0
4 6 0.0
4 7 0.0
4 8 0.0
5 0 0.0
5 1 0.0
5 2 0.0
5 3 0.0
5 4 0.0
5 5 -1.24
5 6 0.0
5 7 0.0
5 8 0.0
6 0 0.0
6 1 0.0
6 2 0.0
6 3 0.0
6 4 0.0
6 5 0.0
6 6 -1.6
6 7 0.0
6 8 0.0
7 0 0.0
7 1 0.0
7 2 0.0
7 3 0.0
7 4 0.0
7 5 0.0
7 6 0.0
7 7 -1.02
7 8 0.0
8 0 0.095
8 1 0.075
8 2 0.0425
8 3 0.0725
8 4 0.0425
8 5 0.04
8 6 0.105
8 7 0.1175
8 8 -23.75
9 0 -1.01
9 1 0.0
9 2 0.0
9 3 0.0
9 4 0.0
9 5 0.0
9 6 0.0
9 7 0.0
9 8 0.0
10 0 0.0
10 1 -0.81
10 2 0.0
10 3 0.0
10 4 0.0
10 5 0.0
10 6 0.0
10 7 0.0
10 8 0.0
11 0 0.0
11 1 0.0
11 2 -1.75
11 3 0.0
11 4 0.0
11 5 0.0
11 6 0.0
11 7 0.0
11 8 0.0
12 0 0.0
12 1 0.0
12 2 0.0
12 3 -1.28
12 4 0.0
12 5 0.0
12 6 0.0
12 7 0.0
12 8 0.0
13 0 0.0
13 1 0.0
13 2 0.0
13 3 0.0
13 4 -1.91
13 5 0.0
13 6 0.0
13 7 0.0
13 8 0.0
14 0 0.0
14 1 0.0
14 2 0.0
14 3 0.0
14 4 0.0
14 5 -1.24
14 6 0.0
14 7 0.0
14 8 0.0
15 0 0.0
15 1 0.0
15 2 0.0
15 3 0.0
15 4 0.0
15 5 0.0
15 6 -1.6
15 7 0.0
15 8 0.0
16 0 0.0
16 1 0.0
16 2 0.0
16 3 0.0
16 4 0.0
16 5 0.0
16 6 0.0
16 7 -1.02
16 8 0.0
17 0 0.095
17 1 0.075
17 2 0.0425
17 3 0.0725
17 4 0.0425
17 5 0.04
17 6 0.105
17 7 0.1175
17 8 -23.75
18 0 -1.01
18 1 0.0
18 2 0.0
18 3 0.0
18 4 0.0
18 5 0.0
18 6 0.0
18 7 0.0
18 8 0.0
19 0 0.0
19 1 -0.81
19 2 0.0
19 3 0.0
19 4 0.0
19 5 0.0
19 6 0.0
19 7 0.0
19 8 0.0
20 0 0.0
20 1 0.0
20 2 -1.75
20 3 0.0
20 4 0.0
20 5 0.0
20 6 0.0
20 7 0.0
20 8 0.0
21 0 0.0
21 1 0.0
21 2 0.0
21 3 -1.28
21 4 0.0
21 5 0.0
21 6 0.0
21 7 0.0
21 8 0.0
22 0 0.0
22 1 0.0
22 2 0.0
22 3 0.0
22 4 -1.91
22 5 0.0
22 6 0.0
22 7 0.0
22 8 0.0
23 0 0.0
23 1 0.0
23 2 0.0
23 3 0.0
23 4 0.0
23 5 -1.24
23 6 0.0
23 7 0.0
23 8 0.0
24 0 0.0
24 1 0.0
24 2 0.0
24 3 0.0
24 4 0.0
24 5 0.0
24 6 -1.6
24 7 0.0
24 8 0.0
25 0 0.0
25 1 0.0
25 2 0.0
25 3 0.0
25 4 0.0
25 5 0.0
25 6 0.0
25 7 -1.02
25 8 0.0
26 0 0.095
26 1 0.075
26 2 0.0425
26 3 0.0725
26 4 0.0425
26 5 0.04
26 6 0.105
26 7 0.1175
26 8 -23.75
