0 0 3.8200000000000003
0 1 -0.0
0 2 -0.0
0 3 -0.0
0 4 -0.0
0 5 -0.0
0 6 -0.0
0 7 -0.0
1 0 -0.0
1 1 2.74
1 2 -0.0
1 3 -0.0
1 4 -0.0
1 5 -0.0
1 6 -0.0
1 7 -0.0
2 0 -0.0
2 1 -0.0
2 2 2.02
2 3 -0.0
2 4 -0.0
2 5 -0.0
2 6 -0.0
2 7 -0.0
3 0 -0.0
3 1 -0.0
3 2 -0.0
3 3 3.9000000000000004
3 4 -0.0
3 5 -0.0
3 6 -0.0
3 7 -0.0
4 0 -0.0
4 1 -0.0
4 2 -0.0
4 3 -0.0
4 4 3.1799999999999997
4 5 -0.0
4 6 -0.0
4 7 -0.0
5 0 -0.0
5 1 -0.0
5 2 -0.0
5 3 -0.0
5 4 -0.0
5 5 4.34
5 6 -0.0
5 7 -0.0
6 0 -0.0
6 1 -0.0
6 2 -0.0
6 3 -0.0
6 4 -0.0
6 5 -0.0
6 6 4.5
6 7 -0.0
7 0 -0.205
7 1 -0.18
7 2 -0.05
7 3 -0.155
7 4 -0.17
7 5 -0.18
7 6 -0.165
7 7 46.0
