0 2 1.0
0 8 -0.6
0 9 -0.81
0 10 -0.9
0 11 -0.92
1 2 -1.0
1 8 0.6
1 9 0.81
1 10 0.9
1 11 0.92
2 5 1.0
2 8 -0.54
2 9 -1.25
2 10 -2.11
2 11 -2.55
3 5 -1.0
3 8 0.54
3 9 1.25
3 10 2.11
3 11 2.55
4 6 1.0
4 7 -0.05
5 6 -1.0
5 7 0.05
6 7 1.0
6 8 1.0
6 9 1.0
6 10 1.0
6 11 1.0
7 7 -1.0
7 8 -1.0
7 9 -1.0
7 10 -1.0
7 11 -1.0
8 0 1.0
8 17 -40.0
8 18 -80.0
8 19 -100.0
9 0 -1.0
9 17 40.0
9 18 80.0
9 19 100.0
10 14 1.0
10 16 -300.0
11 14 -1.0
11 16 300.0
12 15 1.0
12 17 -2100.0
12 18 -9300.0
12 19 -15300.0
13 15 -1.0
13 17 2100.0
13 18 9300.0
13 19 15300.0
14 16 1.0
14 17 1.0
14 18 1.0
14 19 1.0
15 16 -1.0
15 17 -1.0
15 18 -1.0
15 19 -1.0
16 1 1.0
16 25 -56.57
16 26 -100.0
17 1 -1.0
17 25 56.57
17 26 100.0
18 22 1.0
18 24 -300.0
19 22 -1.0
19 24 300.0
20 23 1.0
20 25 -2100.0
20 26 -7627.92
21 23 -1.0
21 25 2100.0
21 26 7627.92
22 24 1.0
22 25 1.0
22 26 1.0
23 24 -1.0
23 25 -1.0
23 26 -1.0
24 2 1.0
24 31 -0.92
25 2 -1.0
25 31 0.92
26 28 1.0
26 30 -300.0
27 28 -1.0
27 30 300.0
28 29 1.0
28 31 -329.52
29 29 -1.0
29 31 329.52
30 30 1.0
30 31 1.0
31 30 -1.0
31 31 -1.0
32 0 1.0
32 32 -100.0
32 33 -0.01
32 36 -100.0
32 37 -100.0
32 38 -0.01
32 39 -100.0
33 0 -1.0
33 32 100.0
33 33 0.01
33 36 100.0
33 37 100.0
33 38 0.01
33 39 100.0
34 2 1.0
34 32 -0.0
34 33 -0.92
34 34 -0.92
34 37 -0.92
34 38 -0.92
34 39 -0.0
35 2 -1.0
35 32 0.0
35 33 0.92
35 34 0.92
35 37 0.92
35 38 0.92
35 39 0.0
36 32 -2.78
36 36 -2.78
36 41 1.0
37 32 2.78
37 36 2.78
37 41 -1.0
38 33 -9.57
38 34 -9.57
38 37 -5.12
38 38 -8.71
38 39 -8.13
38 42 1.0
39 33 9.57
39 34 9.57
39 37 5.12
39 38 8.71
39 39 8.13
39 42 -1.0
40 32 1.0
40 33 1.0
40 34 1.0
40 35 1.0
40 36 1.0
40 37 1.0
40 38 1.0
40 39 1.0
41 32 -1.0
41 33 -1.0
41 34 -1.0
41 35 -1.0
41 36 -1.0
41 37 -1.0
41 38 -1.0
41 39 -1.0
42 1 1.0
42 43 -100.0
42 44 -0.01
42 47 -100.0
42 48 -100.0
42 49 -0.01
42 50 -100.0
43 1 -1.0
43 43 100.0
43 44 0.01
43 47 100.0
43 48 100.0
43 49 0.01
43 50 100.0
44 2 1.0
44 43 -0.0
44 44 -0.92
44 45 -0.92
44 48 -0.92
44 49 -0.92
44 50 -0.0
45 2 -1.0
45 43 0.0
45 44 0.92
45 45 0.92
45 48 0.92
45 49 0.92
45 50 0.0
46 43 -7.63
46 47 -7.63
46 52 1.0
47 43 7.63
47 47 7.63
47 52 -1.0
48 44 -9.78
48 45 -9.78
48 46 -9.78
48 48 -0.67
48 49 -6.91
48 50 -8.06
48 53 1.0
49 44 9.78
49 45 9.78
49 46 9.78
49 48 0.67
49 49 6.91
49 50 8.06
49 53 -1.0
50 43 1.0
50 44 1.0
50 45 1.0
50 46 1.0
50 47 1.0
50 48 1.0
50 49 1.0
50 50 1.0
51 43 -1.0
51 44 -1.0
51 45 -1.0
51 46 -1.0
51 47 -1.0
51 48 -1.0
51 49 -1.0
51 50 -1.0
52 2 1.0
53 0 1.0
53 3 -100.0
54 1 1.0
54 4 -100.0
55 10 1.0
55 11 1.0
55 12 -1.0
56 7 1.0
56 8 1.0
56 12 1.0
57 9 1.0
57 13 -1.0
58 7 1.0
58 11 1.0
58 13 1.0
59 19 1.0
59 20 -1.0
60 16 1.0
60 17 1.0
60 20 1.0
61 18 1.0
61 19 1.0
61 21 -1.0
62 16 1.0
62 21 1.0
63 26 1.0
63 27 -1.0
64 24 1.0
64 27 1.0
65 37 1.0
65 38 1.0
65 39 1.0
65 40 -1.0
66 32 1.0
66 33 1.0
66 34 1.0
66 35 1.0
66 36 1.0
66 40 1.0
67 48 1.0
67 49 1.0
67 50 1.0
67 51 -1.0
68 43 1.0
68 44 1.0
68 45 1.0
68 46 1.0
68 47 1.0
68 51 1.0
69 0 -1.0
70 1 -1.0
71 2 -1.0
72 5 -1.0
73 6 -1.0
74 7 -1.0
75 8 -1.0
76 9 -1.0
77 10 -1.0
78 11 -1.0
79 14 -1.0
80 15 -1.0
81 16 -1.0
82 17 -1.0
83 18 -1.0
84 19 -1.0
85 22 -1.0
86 23 -1.0
87 24 -1.0
88 25 -1.0
89 26 -1.0
90 28 -1.0
91 29 -1.0
92 30 -1.0
93 31 -1.0
94 32 -1.0
95 33 -1.0
96 34 -1.0
97 35 -1.0
98 36 -1.0
99 37 -1.0
100 38 -1.0
101 39 -1.0
102 41 -1.0
103 42 -1.0
104 43 -1.0
105 44 -1.0
106 45 -1.0
107 46 -1.0
108 47 -1.0
109 48 -1.0
110 49 -1.0
111 50 -1.0
112 52 -1.0
113 53 -1.0
114 3 -1.0
115 3 1.0
116 4 -1.0
117 4 1.0
118 12 -1.0
119 12 1.0
120 13 -1.0
121 13 1.0
122 20 -1.0
123 20 1.0
124 21 -1.0
125 21 1.0
126 27 -1.0
127 27 1.0
128 40 -1.0
129 40 1.0
130 51 -1.0
131 51 1.0
